x,y
6876.12451171875,14757.5068359375
6925.19677734375,14740.3037109375
6973.3125,14720.5703125
7020.7646484375,14699.28515625
7067.998046875,14677.5166015625
7115.58447265625,14656.5302734375
7163.4375,14636.1572265625
7211.5263671875,14616.3515625
7259.8662109375,14597.1640625
7308.55859375,14578.8916015625
7357.48291015625,14561.24609375
7406.49462890625,14543.8466796875
7455.5791015625,14526.65234375
7504.72021484375,14509.619140625
7553.9091796875,14492.7255859375
7603.1455078125,14475.9716796875
7652.43408203125,14459.3701171875
7701.79638671875,14442.9912109375
7751.25341796875,14426.8994140625
7800.99755859375,14411.732421875
7850.8447265625,14397.3310546875
7899.4013671875,14378.703125
7947.529296875,14358.990234375
7995.255859375,14338.3271484375
8042.07373046875,14315.712890625
8059.787109375,14285.3671875
8015.68310546875,14257.8017578125
7971.580078125,14230.2373046875
7927.5244140625,14202.5966796875
7883.1396484375,14175.4873046875
7838.5478515625,14148.7197265625
7793.81689453125,14122.1865234375
7748.9306640625,14095.9140625
7703.8759765625,14069.9345703125
7658.8466796875,14043.9091796875
7613.947265625,14017.66015625
7569.16015625,13991.220703125
7524.51171875,13964.548828125
7480.1162109375,13937.4560546875
7436.04931640625,13909.837890625
7391.4228515625,13883.12890625
7346.5517578125,13856.83203125
7301.5478515625,13830.7646484375
7256.43359375,13804.8837890625
7211.21923828125,13779.18359375
7165.99169921875,13753.5048828125
7120.81298828125,13727.73828125
7075.70654296875,13701.84765625
7030.705078125,13675.7763671875
6985.8876953125,13649.38671875
6941.34033203125,13622.544921875
6897.2236328125,13595.001953125
6853.748046875,13566.4619140625
6811.15673828125,13536.619140625
6769.572265625,13505.38671875
6728.5849609375,13473.373046875
6687.05810546875,13442.0625
6645.046875,13411.40234375
6602.41015625,13381.6240234375
6560.07763671875,13351.4189453125
6518.71826171875,13319.8876953125
6477.9033203125,13287.6552734375
6437.57373046875,13254.8154296875
6397.67138671875,13221.4580078125
6357.79345703125,13188.072265625
6317.8330078125,13154.783203125
6277.77197265625,13121.6171875
6237.525390625,13088.673828125
6196.97412109375,13056.109375
6155.85791015625,13024.2626953125
6113.60400390625,12993.9462890625
6074.98876953125,12959.3037109375
6049.39208984375,12914.462890625
6051.3525390625,12863.5380859375
6085.17138671875,12825.08203125
6134.72607421875,12810.9296875
6185.7333984375,12818.5234375
6229.978515625,12845.705078125
6271.97119140625,12876.3857421875
6313.212890625,12908.072265625
6353.99169921875,12940.3515625
6394.42138671875,12973.0693359375
6434.53369140625,13006.1728515625
6474.37109375,13039.6064453125
6513.92138671875,13073.3818359375
6553.857421875,13106.6982421875
6594.275390625,13139.427734375
6635.18701171875,13171.5380859375
6676.80810546875,13202.720703125
6719.35205078125,13232.63671875
6761.3642578125,13263.2919921875
6803.05322265625,13294.3876953125
6844.50146484375,13325.8046875
6885.603515625,13357.669921875
6927.57421875,13388.380859375
6970.537109375,13417.6875
7014.28857421875,13445.8046875
7058.6005859375,13473.033203125
7103.2666015625,13499.67578125
7148.17138671875,13525.9130859375
7193.21240234375,13551.9189453125
7238.3486328125,13577.7578125
7283.54833984375,13603.48828125
7328.78759765625,13629.1455078125
7373.927734375,13654.9775390625
7418.9599609375,13681
7463.876953125,13707.2158203125
7508.66064453125,13733.6611328125
7553.2578125,13760.419921875
7597.5234375,13787.7216796875
7641.96826171875,13814.7333984375
7686.57861328125,13841.470703125
7731.32958984375,13867.9697265625
7776.2392578125,13894.203125
7821.3466796875,13920.08984375
7866.37060546875,13946.1220703125
7911.20068359375,13972.490234375
7955.90185546875,13999.0751953125
8000.47607421875,14025.8740234375
8044.8740234375,14052.9599609375
8088.953125,14080.5595703125
8132.89306640625,14108.384765625
8177.36767578125,14135.3447265625
8222.3515625,14161.4443359375
8267.9150390625,14186.521484375
8314.3994140625,14209.830078125
8361.564453125,14230.396484375
8399.40234375,14266.01171875
8432.4130859375,14306.138671875
8449.53515625,14354.556640625
8436.064453125,14403.83203125
8395.1748046875,14434.4541015625
8343.7021484375,14437.666015625
8292.4052734375,14429.5322265625
8241.1796875,14436.84375
8192.09814453125,14453.9638671875
8144.7353515625,14475.421875
8098.81689453125,14499.8330078125
8052.02490234375,14522.509765625
8003.88671875,14542.1806640625
7954.95703125,14559.806640625
7905.5966796875,14576.1884765625
7856.0126953125,14591.880859375
7806.39794921875,14607.4814453125
7756.86376953125,14623.3330078125
7707.41357421875,14639.4482421875
7658.05078125,14655.8251953125
7608.77197265625,14672.4521484375
7559.57958984375,14689.3369140625
7510.48095703125,14706.490234375
7461.486328125,14723.9384765625
7412.6005859375,14741.6923828125
7363.83984375,14759.78515625
7315.22314453125,14778.2607421875
7266.78466796875,14797.197265625
7218.57373046875,14816.7041015625
7170.662109375,14836.9404296875
7123.23828125,14858.28515625
7076.57470703125,14881.244140625
7029.52099609375,14903.3935546875
6981.42138671875,14923.1533203125
6932.11865234375,14939.6767578125
6881.83642578125,14952.9365234375
6830.98291015625,14963.822265625
6780.17626953125,14974.90234375
6730.03955078125,14988.7158203125
6680.48779296875,15004.50390625
6631.484375,15021.9228515625
6583.0498046875,15040.8642578125
6535.28662109375,15061.4365234375
6488.44287109375,15084.0205078125
6443.25146484375,15109.724609375
6399.25634765625,15137.3583984375
6350.54296875,15155.3134765625
6299.60009765625,15165.6708984375
6248.02001953125,15172.296875
6196.24951171875,15177.2685546875
6144.8388671875,15184.96875
6094.87158203125,15199.216796875
6047.90283203125,15221.4072265625
6004.72607421875,15250.33984375
5964.6845703125,15283.509765625
5926.87255859375,15319.2080078125
5892.572265625,15358.2392578125
5866.48876953125,15403.11328125
5848.56298828125,15451.900390625
5834.54541015625,15501.9814453125
5821.71435546875,15552.380859375
5807.29150390625,15602.349609375
5791.6728515625,15651.955078125
5775.01025390625,15701.22265625
5756.97900390625,15750.0029296875
5738.1201171875,15798.47265625
5719.751953125,15847.1279296875
5702.72119140625,15896.2666015625
5688.7744140625,15946.353515625
5680.017578125,15997.5908203125
5676.23388671875,16049.451171875
5675.13720703125,16101.447265625
5675.021484375,16153.453125
5675.40380859375,16205.4599609375
5677.19970703125,16257.435546875
5683.95458984375,16308.939453125
5701.51318359375,16357.806640625
5725.54345703125,16403.908203125
5752.73974609375,16448.23046875
5781.84033203125,16491.3359375
5812.34765625,16533.453125
5844.0224609375,16574.703125
5876.7783203125,16615.099609375
5910.6171875,16654.591796875
5945.6689453125,16693.01171875
5982.2158203125,16730.0078125
6020.97314453125,16764.66796875
6063.8544921875,16793.96484375
6110.0380859375,16817.845703125
6158.04150390625,16837.828125
6207.34912109375,16854.34375
6257.501953125,16868.091796875
6308.1787109375,16879.7734375
6359.18212890625,16889.951171875
6410.3759765625,16899.111328125
6461.7080078125,16907.47265625
6513.2939453125,16914.05859375
6565.158203125,16917.81640625
6617.15185546875,16918.951171875
6669.1591796875,16918.560546875
6721.16064453125,16917.615234375
6773.15966796875,16916.669921875
6825.16064453125,16915.724609375
6876.1796875,16910.208984375
6923.982421875,16889.72265625
6971.787109375,16869.234375
7019.548828125,16848.646484375
7066.95068359375,16827.25
7113.87109375,16804.818359375
7160.2041015625,16781.193359375
7205.77587890625,16756.140625
7250.3994140625,16729.431640625
7293.78369140625,16700.755859375
7335.53515625,16669.759765625
7375.10986328125,16636.03125
7411.763671875,16599.16015625
7444.53662109375,16558.80859375
7472.29736328125,16514.87109375
7497.62060546875,16469.47265625
7529.17138671875,16428.20703125
7569.51513671875,16395.8212890625
7620.11962890625,16394.3291015625
7661.77880859375,16424.013671875
7680.7822265625,16471.857421875
7679.2646484375,16523.607421875
7674.57080078125,16575.361328125
7672.5615234375,16627.328125
7671.28369140625,16679.322265625
7670.43115234375,16731.32421875
7670.0322265625,16783.330078125
7670.57958984375,16835.3359375
7671.85986328125,16887.330078125
7673.8984375,16939.296875
7676.7353515625,16991.228515625
7680.42822265625,17043.10546875
7685.0732421875,17094.90625
7690.80078125,17146.595703125
7697.802734375,17198.130859375
7706.38427734375,17249.42578125
7715.68798828125,17300.583984375
7722.66162109375,17352.123046875
7728.83447265625,17403.765625
7734.5966796875,17455.451171875
7741.1357421875,17507.046875
7748.79931640625,17558.48828125
7757.2392578125,17609.8046875
7766.2939453125,17661.021484375
7775.90185546875,17712.134765625
7786.01220703125,17763.150390625
7796.681640625,17814.0546875
7807.95068359375,17864.828125
7819.9892578125,17915.423828125
7833.15283203125,17965.736328125
7848.4921875,18015.421875
7865.17626953125,18064.68359375
7882.25439453125,18113.806640625
7899.92919921875,18162.720703125
7918.7802734375,18211.189453125
7948.66845703125,18218.845703125
7972.95068359375,18172.8828125
7994.5224609375,18125.560546875
8015.1298828125,18077.80859375
8035.4970703125,18029.955078125
8057.09814453125,17982.64453125
8079.98681640625,17935.947265625
8104.98486328125,17890.353515625
8130.88720703125,17845.259765625
8152.26611328125,17797.890625
8168.39501953125,17748.458984375
8182.25244140625,17698.33203125
8196.01953125,17648.181640625
8212.41796875,17598.833984375
8231.1865234375,17550.333984375
8251.7001953125,17502.54296875
8273.4287109375,17455.291015625
8295.966796875,17408.419921875
8319.037109375,17361.80859375
8342.142578125,17315.21484375
8364.8857421875,17268.44140625
8386.5439453125,17221.16015625
8405.5087890625,17172.74609375
8420.4306640625,17122.9375
8432.4580078125,17072.341796875
8443.4052734375,17021.5
8454.66796875,16970.728515625
8468.07421875,16920.478515625
8482.8564453125,16870.615234375
8498.58984375,16821.044921875
8515.125,16771.734375
8532.373046875,16722.66796875
8550.3466796875,16673.8671875
8569.15234375,16625.376953125
8589.0361328125,16577.3203125
8610.611328125,16530.00390625
8637.1220703125,16485.41796875
8679.267578125,16455.96484375
8730.3935546875,16454.0234375
8772.5400390625,16483.12109375
8790.3564453125,16530.900390625
8783.865234375,16582.341796875
8769.21484375,16632.228515625
8751.6845703125,16681.19140625
8732.9033203125,16729.69140625
8713.6259765625,16777.994140625
8695.0966796875,16826.58984375
8677.833984375,16875.6484375
8662.1728515625,16925.240234375
8648.2158203125,16975.33984375
8635.736328125,17025.828125
8624.357421875,17076.57421875
8613.056640625,17127.33984375
8600.5185546875,17177.8125
8585.6162109375,17227.6328125
8567.537109375,17276.38671875
8546.9384765625,17324.140625
8525.095703125,17371.33984375
8502.7529296875,17418.3046875
8479.919921875,17465.033203125
8456.654296875,17511.546875
8432.5859375,17557.650390625
8411.537109375,17605.185546875
8393.55078125,17653.982421875
8377.576171875,17703.470703125
8363.4404296875,17753.5234375
8348.7763671875,17803.419921875
8332.375,17852.76953125
8312.9541015625,17901.001953125
8289.89453125,17947.607421875
8264.197265625,17992.818359375
8239.9345703125,18038.814453125
8217.353515625,18085.6640625
8195.994140625,18133.08203125
8175.28564453125,18180.787109375
8153.19384765625,18227.869140625
8130.14501953125,18274.4921875
8106.16259765625,18320.638671875
8080.7744140625,18366.02734375
8054.5810546875,18410.953125
8033.68115234375,18458.46875
8028.56787109375,18509.951171875
8034.92919921875,18561.548828125
8034.20263671875,18612.693359375
7999.72021484375,18651.291015625
7953.0244140625,18671.654296875
7905.45849609375,18652.9140625
