x,y
1470.0634765625,3436.523193359375
1484.6055908203125,3468.748779296875
1501.588134765625,3499.754638671875
1521.249267578125,3529.131591796875
1543.9080810546875,3556.2548828125
1569.9644775390625,3580.107421875
1599.574951171875,3599.3916015625
1631.0867919921875,3615.41357421875
1663.739013671875,3628.972900390625
1697.2249755859375,3640.319580078125
1731.4124755859375,3649.3291015625
1766.237060546875,3655.388427734375
1801.5242919921875,3656.655517578125
1836.2457275390625,3650.2060546875
1870.085205078125,3639.963134765625
1903.314697265625,3627.87548828125
1936.017822265625,3614.427001953125
1968.1724853515625,3599.716796875
1999.6328125,3583.57763671875
2029.94287109375,3565.38330078125
2058.0093994140625,3543.914794921875
2083.14208984375,3519.064453125
2104.73388671875,3491.109375
2128.2236328125,3464.790771484375
2151.765869140625,3477.66845703125
2157.858642578125,3512.482666015625
2162.05078125,3547.59521484375
2165.758056640625,3582.762939453125
2169.30078125,3617.94775390625
2173.67626953125,3653.036376953125
2179.283447265625,3687.9501953125
2185.87158203125,3722.692626953125
2193.27880859375,3757.2705078125
2201.4033203125,3791.68603515625
2210.165283203125,3825.946044921875
2219.53271484375,3860.04443359375
2229.4755859375,3893.979736328125
2239.982421875,3927.7451171875
2251.072998046875,3961.322509765625
2262.760009765625,3994.69873046875
2275.090087890625,4027.8408203125
2288.143310546875,4060.70458984375
2302.03369140625,4093.22509765625
2316.939453125,4125.2900390625
2333.17236328125,4156.70361328125
2350.82666015625,4187.34228515625
2369.073974609375,4217.63232421875
2387.977783203125,4247.51806640625
2407.776611328125,4276.81494140625
2429.22412109375,4304.9169921875
2456.44091796875,4311.720703125
2475.373046875,4281.92431640625
2490.939453125,4250.17822265625
2504.931884765625,4217.7041015625
2517.775634765625,4184.75732421875
2529.578125,4151.42431640625
2540.294921875,4117.7275390625
2549.755126953125,4083.6552734375
2558.72265625,4049.448486328125
2567.335693359375,4015.150634765625
2575.52685546875,3980.750244140625
2583.24609375,3946.2412109375
2590.45068359375,3911.620361328125
2597.1142578125,3876.891357421875
2603.229736328125,3842.0615234375
2608.811279296875,3807.143310546875
2613.899658203125,3772.148681640625
2618.544677734375,3737.0927734375
2622.8046875,3701.988037109375
2626.733642578125,3666.843505859375
2630.327880859375,3631.664794921875
2633.95849609375,3596.48876953125
2637.917236328125,3561.3486328125
2642.737060546875,3526.31884765625
2651.465576171875,3492.15966796875
2678.01025390625,3489.400390625
2680.538330078125,3524.59326171875
2679.979248046875,3559.94921875
2678.884521484375,3595.294921875
2677.631103515625,3630.635498046875
2676.206298828125,3665.968505859375
2674.25634765625,3701.278076171875
2671.771484375,3736.55224609375
2668.726806640625,3771.783203125
2665.094482421875,3806.958740234375
2660.849365234375,3842.06494140625
2655.959228515625,3877.087890625
2650.387451171875,3912.00732421875
2644.09912109375,3946.805419921875
2637.05078125,3981.459228515625
2629.19482421875,4015.93603515625
2620.47705078125,4050.207275390625
2610.841552734375,4084.22998046875
2600.221435546875,4117.9580078125
2588.54150390625,4151.33544921875
2575.72119140625,4184.2900390625
2561.667236328125,4216.7373046875
2546.2802734375,4248.57421875
2529.45166015625,4279.6708984375
2510.923828125,4309.78466796875
2490.1630859375,4338.3955078125
2465.49072265625,4363.62548828125
