x,y
1761,2921
1755.7713623046875,2912.478759765625
1750.8272705078125,2903.789306640625
1746.11181640625,2894.97314453125
1741.5892333984375,2886.056640625
1737.2313232421875,2877.05859375
1733.015380859375,2867.992919921875
1728.9356689453125,2858.865234375
1724.9732666015625,2849.68603515625
1721.125732421875,2840.4580078125
1717.3858642578125,2831.185791015625
1713.747314453125,2821.873291015625
1710.2117919921875,2812.521484375
1706.7763671875,2803.132080078125
1703.4390869140625,2793.70751953125
1700.203125,2784.247802734375
1697.0731201171875,2774.752197265625
1694.0489501953125,2765.22265625
1691.138671875,2755.657470703125
1688.351806640625,2746.055908203125
1685.693115234375,2736.41796875
1683.1851806640625,2726.739501953125
1680.836669921875,2717.021484375
1678.67919921875,2707.259033203125
1676.7470703125,2697.44970703125
1675.08984375,2687.590576171875
1673.489501953125,2677.721435546875
1671.883056640625,2667.85302734375
1670.276611328125,2657.98486328125
1668.670166015625,2648.11669921875
1662.7880859375,2646.60595703125
1653.845458984375,2651.0771484375
1644.9029541015625,2655.548583984375
1635.96044921875,2660.019775390625
1627.017822265625,2664.4912109375
1618.0753173828125,2668.96240234375
1609.1326904296875,2673.43359375
1600.18212890625,2677.888671875
1591.2027587890625,2682.28564453125
1582.160400390625,2686.551025390625
1573.00634765625,2690.56982421875
1563.6636962890625,2694.124755859375
1554.044189453125,2696.830078125
1544.1494140625,2698.18701171875
1534.16357421875,2697.955810546875
1524.2799072265625,2696.474609375
1514.5250244140625,2694.2880859375
1504.8492431640625,2691.770751953125
1495.2337646484375,2689.034423828125
1485.7568359375,2685.851318359375
1476.4234619140625,2682.268798828125
1467.237060546875,2678.324462890625
1458.21630859375,2674.0146484375
1449.4017333984375,2669.298583984375
1440.889404296875,2664.058837890625
1432.9698486328125,2657.971435546875
1426.0421142578125,2650.767822265625
1419.771484375,2642.984130859375
1414.093017578125,2634.7578125
1408.9541015625,2626.183349609375
1404.310791015625,2617.330322265625
1400.1285400390625,2608.250244140625
1396.3837890625,2598.980712890625
1393.05712890625,2589.55322265625
1390.1375732421875,2579.99169921875
1387.6204833984375,2570.316650390625
1385.50732421875,2560.545166015625
