x,y
2572,4753
2566.431884765625,4744.689453125
2560.881103515625,4736.36767578125
2555.349609375,4728.03271484375
2549.840087890625,4719.68310546875
2544.362060546875,4711.31298828125
2538.9150390625,4702.9228515625
2533.500244140625,4694.51171875
2528.1162109375,4686.0810546875
2522.779541015625,4677.6201171875
2517.48828125,4669.13037109375
2512.2470703125,4660.6103515625
2507.060302734375,4652.056640625
2501.933837890625,4643.466796875
2496.873046875,4634.837890625
2491.88232421875,4626.16845703125
2486.966796875,4617.4560546875
2482.130615234375,4608.69970703125
2477.377685546875,4599.8974609375
2472.71142578125,4591.04931640625
2468.1337890625,4582.15478515625
2463.646728515625,4573.21435546875
2459.252685546875,4564.2275390625
2454.949462890625,4555.197265625
2450.734619140625,4546.12548828125
2446.6064453125,4537.013671875
2442.560546875,4527.86474609375
2438.59326171875,4518.681640625
2434.69970703125,4509.46728515625
2430.875244140625,4500.22412109375
2427.114013671875,4490.95458984375
2423.41064453125,4481.662109375
2419.759765625,4472.3486328125
2416.159912109375,4463.015625
2412.662841796875,4453.6435546875
2409.18701171875,4444.263671875
2405.677978515625,4434.89599609375
2402.1376953125,4425.5400390625
2398.567626953125,4416.1953125
2394.96875,4406.86181640625
2391.3408203125,4397.53955078125
2387.68408203125,4388.22802734375
2383.99560546875,4378.9296875
2380.26904296875,4369.646484375
2376.50244140625,4360.37939453125
2372.663330078125,4351.14208984375
2368.67041015625,4341.97021484375
2364.98291015625,4332.67236328125
2361.613525390625,4323.25390625
2358.448486328125,4313.7646484375
2355.4267578125,4304.228515625
2352.520263671875,4294.65673828125
2349.69482421875,4285.06103515625
2346.950927734375,4275.44140625
2344.26611328125,4265.80517578125
2341.634521484375,4256.15380859375
2339.056884765625,4246.48828125
2336.521240234375,4236.8115234375
2334.02490234375,4227.125
2331.56494140625,4217.4287109375
2329.1416015625,4207.72314453125
2326.75146484375,4198.00927734375
2324.39208984375,4188.28857421875
2322.061767578125,4178.56005859375
2319.759765625,4168.8251953125
2317.4853515625,4159.083984375
2315.23779296875,4149.33642578125
2313.016357421875,4139.58251953125
2310.8212890625,4129.8232421875
2308.65283203125,4120.0576171875
2306.510986328125,4110.2861328125
2304.395751953125,4100.509033203125
2302.306396484375,4090.726318359375
2300.24365234375,4080.937744140625
2298.208740234375,4071.143798828125
2296.20166015625,4061.34375
2294.223388671875,4051.537841796875
2292.275634765625,4041.72607421875
2290.359130859375,4031.907958984375
2288.47998046875,4022.08251953125
2286.63720703125,4012.25048828125
2284.832763671875,4002.4111328125
2283.0693359375,3992.564453125
2281.351806640625,3982.709716796875
2279.691650390625,3972.844970703125
2278.08740234375,3962.97119140625
2276.54931640625,3953.0869140625
2275.096435546875,3943.189453125
2273.732666015625,3933.279541015625
2272.493896484375,3923.353271484375
