x,y
2433,4373
2425.0009765625,4367.1015625
2418.099609375,4359.8701171875
2411.6044921875,4352.26904296875
2405.34521484375,4344.4716796875
2399.247802734375,4336.54736328125
2393.268798828125,4328.533203125
2387.39111328125,4320.4443359375
2381.594970703125,4312.296875
2375.8701171875,4304.099609375
2370.20849609375,4295.85791015625
2364.60498046875,4287.57666015625
2359.0556640625,4279.25927734375
2353.55908203125,4270.90673828125
2348.112060546875,4262.52197265625
2342.713134765625,4254.10595703125
2337.361328125,4245.65966796875
2332.056884765625,4237.18408203125
2326.80224609375,4228.67724609375
2321.5986328125,4220.13916015625
2316.44677734375,4211.56982421875
2311.349365234375,4202.9677734375
2306.311279296875,4194.33056640625
2301.3369140625,4185.6572265625
2296.43408203125,4176.94287109375
2291.611572265625,4168.18408203125
2286.882080078125,4159.37451171875
2282.261962890625,4150.5068359375
2277.774169921875,4141.572265625
2273.473388671875,4132.54541015625
2269.296630859375,4123.4609375
2265.21435546875,4114.33349609375
2261.223388671875,4105.16552734375
2257.3115234375,4095.9638671875
2253.472412109375,4086.731201171875
2249.70263671875,4077.47021484375
2245.997314453125,4068.183349609375
2242.350830078125,4058.873046875
2238.76025390625,4049.541259765625
2235.225830078125,4040.18798828125
2231.73876953125,4030.81689453125
2228.29931640625,4021.42822265625
2224.90576171875,4012.02294921875
2221.556396484375,4002.601806640625
2218.24951171875,3993.16552734375
2214.983642578125,3983.715087890625
2211.7578125,3974.2509765625
2208.57080078125,3964.773681640625
2205.421630859375,3955.28369140625
2202.3095703125,3945.78125
2199.234130859375,3936.26708984375
2196.195556640625,3926.7412109375
2193.194091796875,3917.20361328125
2190.227294921875,3907.655029296875
2187.295654296875,3898.095458984375
2184.39892578125,3888.525390625
2181.537109375,3878.94482421875
2178.71044921875,3869.35400390625
2175.91845703125,3859.752685546875
2173.162109375,3850.141357421875
2170.441650390625,3840.519775390625
2167.75732421875,3830.887939453125
2165.10986328125,3821.245849609375
2162.50048828125,3811.593505859375
2159.9296875,3801.930908203125
2157.398681640625,3792.257568359375
2154.908447265625,3782.57373046875
2152.46044921875,3772.87939453125
2150.056640625,3763.173828125
2147.69873046875,3753.456787109375
2145.388916015625,3743.728515625
2143.12939453125,3733.98828125
2140.918212890625,3724.237060546875
2138.76953125,3714.4716796875
2136.68115234375,3704.693359375
2134.657470703125,3694.901611328125
2132.706298828125,3685.094970703125
2130.833251953125,3675.27294921875
2129.0439453125,3665.435546875
2127.353759765625,3655.58056640625
2125.770751953125,3645.7080078125
2124.311279296875,3635.81640625
2122.999755859375,3625.904052734375
2121.861572265625,3615.97021484375
2120.939208984375,3606.014404296875
2120.289794921875,3596.037109375
2120.00341796875,3586.043212890625
2120,3576.04443359375
2120,3566.04541015625
2120,3556.046630859375
2118.54296875,3549.299560546875
2111.080810546875,3555.954833984375
2103.618896484375,3562.6103515625
2096.15673828125,3569.265625
2088.694580078125,3575.921142578125
2081.201904296875,3582.54150390625
2073.417236328125,3588.81494140625
2065.3785400390625,3594.76025390625
2057.1517333984375,3600.4423828125
2048.775390625,3605.902099609375
2040.2777099609375,3611.17138671875
2031.677734375,3616.27197265625
2022.990234375,3621.221923828125
2014.2232666015625,3626.029541015625
2005.3890380859375,3630.71240234375
1996.49169921875,3635.274658203125
1987.536376953125,3639.721923828125
1978.5269775390625,3644.058349609375
1969.466552734375,3648.286865234375
1960.3570556640625,3652.4091796875
1951.200439453125,3656.42578125
1941.997802734375,3660.335693359375
1932.7496337890625,3664.13671875
1923.456298828125,3667.82568359375
1914.117431640625,3671.39794921875
1904.732421875,3674.84716796875
1895.300048828125,3678.16455078125
1885.8199462890625,3681.3427734375
1876.287353515625,3684.35986328125
1866.70068359375,3687.20068359375
1857.05615234375,3689.838134765625
1847.349609375,3692.2373046875
1837.5760498046875,3694.34521484375
1827.73095703125,3696.0869140625
1817.8087158203125,3697.304443359375
1807.8369140625,3698.0322265625
1797.8463134765625,3698.428466796875
1787.8482666015625,3698.506591796875
1777.8521728515625,3698.286376953125
1767.8665771484375,3697.782470703125
1757.8980712890625,3697.00732421875
1747.9537353515625,3695.967041015625
1738.0386962890625,3694.67724609375
1728.1580810546875,3693.145751953125
1718.3175048828125,3691.3759765625
1708.5201416015625,3689.379638671875
1698.771484375,3687.157958984375
1689.0751953125,3684.717529296875
1679.435546875,3682.0625
1669.857666015625,3679.19287109375
1660.3446044921875,3676.114990234375
1650.9027099609375,3672.82470703125
1641.5360107421875,3669.32666015625
1632.25,3665.61962890625
1623.0517578125,3661.699951171875
1613.9462890625,3657.5693359375
1604.942138671875,3653.22216796875
1596.047607421875,3648.655029296875
1587.2711181640625,3643.865234375
1578.6231689453125,3638.84716796875
1570.1170654296875,3633.591796875
1561.766357421875,3628.093017578125
1553.586669921875,3622.34326171875
1545.5965576171875,3616.332763671875
1537.8179931640625,3610.05126953125
1530.2762451171875,3603.487548828125
1523.0013427734375,3596.62890625
1516.0301513671875,3589.462158203125
1509.4093017578125,3581.970947265625
1503.0386962890625,3574.264892578125
1496.86279296875,3566.401611328125
1490.8758544921875,3558.3935546875
1485.079345703125,3550.24658203125
1479.470703125,3541.96923828125
1474.0489501953125,3533.568115234375
1468.8121337890625,3525.05078125
1463.7593994140625,3516.4228515625
1458.88720703125,3507.69140625
1454.1971435546875,3498.861083984375
1449.68310546875,3489.939208984375
1445.3482666015625,3480.92919921875
1441.1873779296875,3471.83740234375
1437.1981201171875,3462.6689453125
1433.3836669921875,3453.426513671875
1429.73779296875,3444.115966796875
1426.2593994140625,3434.741943359375
1422.949462890625,3425.30712890625
1419.8056640625,3415.8154296875
1416.824951171875,3406.271240234375
1414.0064697265625,3396.677978515625
1411.3502197265625,3387.03857421875
1408.855712890625,3377.35595703125
1406.52001953125,3367.634033203125
1404.342041015625,3357.875244140625
