x,y
1636.60498046875,2480.093994140625
1645.580078125,2475.677734375
1654.5648193359375,2471.2802734375
1663.557861328125,2466.900146484375
1672.55810546875,2462.534912109375
1681.56494140625,2458.183349609375
1690.5780029296875,2453.844482421875
1699.59716796875,2449.51806640625
1708.62255859375,2445.205322265625
1717.6502685546875,2440.897216796875
1726.679931640625,2436.5927734375
1735.7169189453125,2432.303955078125
1744.75390625,2428.01513671875
1753.7950439453125,2423.7353515625
1762.840087890625,2419.463623046875
1771.8851318359375,2415.191650390625
1780.923828125,2410.906982421875
1789.9599609375,2406.61669921875
1798.9962158203125,2402.326171875
1808.024169921875,2398.018310546875
1817.0516357421875,2393.70947265625
1826.0765380859375,2389.3955078125
1835.0950927734375,2385.068115234375
1844.1136474609375,2380.74072265625
1853.1256103515625,2376.39990234375
1862.1348876953125,2372.05322265625
1871.141845703125,2367.701904296875
1880.1414794921875,2363.335205078125
1889.14111328125,2358.96875
1898.131103515625,2354.582275390625
1907.1202392578125,2350.194091796875
1916.100830078125,2345.78857421875
1925.0782470703125,2341.37646484375
1934.0487060546875,2336.950439453125
1943.0107421875,2332.5068359375
1951.9639892578125,2328.0458984375
1960.905029296875,2323.560791015625
1969.8328857421875,2319.04931640625
1978.742431640625,2314.501708984375
1987.623291015625,2309.8984375
1996.4495849609375,2305.19189453125
2004.9879150390625,2300.01513671875
1997.97265625,2293.473876953125
1989.2755126953125,2288.535400390625
1980.3819580078125,2283.95751953125
1971.3919677734375,2279.5712890625
1962.3409423828125,2275.3125
1953.247802734375,2271.14404296875
1944.120849609375,2267.050537109375
1934.9671630859375,2263.016845703125
1925.7913818359375,2259.03369140625
1916.5968017578125,2255.0947265625
1907.385009765625,2251.1953125
1898.1578369140625,2247.33251953125
1888.917724609375,2243.501220703125
1879.6634521484375,2239.7041015625
1870.399658203125,2235.929931640625
1861.1259765625,2232.18017578125
1851.8406982421875,2228.459716796875
1842.545654296875,2224.763671875
1833.24267578125,2221.087646484375
1823.9322509765625,2217.429931640625
1814.6107177734375,2213.80126953125
1805.2821044921875,2210.1904296875
1795.9473876953125,2206.595458984375
1786.6031494140625,2203.02490234375
1777.251953125,2199.473388671875
1767.8956298828125,2195.935791015625
1758.5296630859375,2192.422607421875
1749.15771484375,2188.92626953125
1739.7811279296875,2185.4423828125
1730.39404296875,2181.986083984375
1721.0123291015625,2178.516357421875
1711.648193359375,2174.998291015625
1702.3023681640625,2171.43212890625
1692.9744873046875,2167.820068359375
1683.662841796875,2164.16552734375
1674.3685302734375,2160.4677734375
1665.0894775390625,2156.731689453125
1655.827392578125,2152.953125
1646.580078125,2149.139404296875
1637.349853515625,2145.284423828125
1628.1336669921875,2141.395263671875
1618.9349365234375,2137.4658203125
1609.7508544921875,2133.501220703125
1600.5838623046875,2129.498046875
1591.4337158203125,2125.45703125
1582.299560546875,2121.37890625
1573.18505859375,2117.25732421875
1564.0888671875,2113.095947265625
1555.0120849609375,2108.891845703125
1545.958251953125,2104.63916015625
1536.9276123046875,2100.336669921875
1527.923095703125,2095.98046875
1518.9478759765625,2091.56396484375
1510.0067138671875,2087.078857421875
1501.1058349609375,2082.51513671875
1492.2535400390625,2077.857421875
1483.46533203125,2073.079345703125
1474.765625,2068.142822265625
1466.202392578125,2062.973388671875
1457.8994140625,2057.3983154296875
1450.5821533203125,2050.6490478515625
1456.9154052734375,2046.2508544921875
1466.7801513671875,2047.82080078125
1476.3846435546875,2050.603515625
1485.6932373046875,2054.2435302734375
1494.8284912109375,2058.3184814453125
1503.9986572265625,2062.314697265625
1513.1834716796875,2066.2769775390625
1522.37744140625,2070.217529296875
1531.57861328125,2074.141845703125
1540.77978515625,2078.065673828125
1549.9888916015625,2081.970947265625
1559.1982421875,2085.87646484375
1568.4072265625,2089.78173828125
1577.6165771484375,2093.687255859375
1586.8258056640625,2097.592041015625
1596.036376953125,2101.493896484375
1605.2470703125,2105.39599609375
1614.4576416015625,2109.297607421875
1623.668212890625,2113.199462890625
1632.8790283203125,2117.1015625
1642.0931396484375,2120.9951171875
1651.32080078125,2124.8564453125
1660.559326171875,2128.69140625
1669.8079833984375,2132.502197265625
1679.0665283203125,2136.289794921875
1688.3321533203125,2140.05859375
1697.6064453125,2143.806640625
1706.885009765625,2147.544677734375
1716.171630859375,2151.26171875
1725.4609375,2154.97216796875
1734.7601318359375,2158.658447265625
1744.060302734375,2162.34130859375
1753.3701171875,2166.000732421875
1762.681396484375,2169.65576171875
1772.000732421875,2173.2900390625
1781.3228759765625,2176.917236328125
1790.652099609375,2180.526123046875
1799.9853515625,2184.125
1809.3251953125,2187.70703125
1818.66845703125,2191.279052734375
1828.019287109375,2194.832275390625
1837.3760986328125,2198.369140625
1846.7393798828125,2201.888671875
1856.10986328125,2205.389892578125
1865.48779296875,2208.870361328125
1874.87451171875,2212.326904296875
1884.2706298828125,2215.758544921875
1893.6766357421875,2219.162353515625
1903.072509765625,2222.5947265625
1912.461669921875,2226.044921875
1921.8475341796875,2229.503662109375
1931.2286376953125,2232.97607421875
1940.6046142578125,2236.4619140625
1949.9749755859375,2239.962646484375
1959.338623046875,2243.4814453125
1968.694091796875,2247.021728515625
1978.0399169921875,2250.588623046875
1987.3729248046875,2254.1875
1996.690673828125,2257.825927734375
2005.9892578125,2261.513427734375
2015.2591552734375,2265.272216796875
2024.490478515625,2269.124267578125
2033.663330078125,2273.114013671875
2042.7376708984375,2277.321533203125
2051.60595703125,2281.945068359375
2059.697509765625,2287.766357421875
2056.5023193359375,2294.867919921875
2047.594970703125,2299.419921875
2038.6697998046875,2303.9365234375
2029.7347412109375,2308.43359375
2020.797607421875,2312.9267578125
2011.8604736328125,2317.419921875
2002.9163818359375,2321.8994140625
1993.9718017578125,2326.3779296875
1985.0274658203125,2330.8564453125
1976.081787109375,2335.3330078125
1967.1328125,2339.80224609375
1958.183837890625,2344.271484375
1949.234619140625,2348.740966796875
1940.28564453125,2353.210205078125
1931.3343505859375,2357.67431640625
1922.3818359375,2362.136962890625
1913.429443359375,2366.599365234375
1904.476806640625,2371.061767578125
1895.5244140625,2375.5244140625
1886.5694580078125,2379.9814453125
1877.6126708984375,2384.435791015625
1868.6561279296875,2388.889892578125
1859.6995849609375,2393.343994140625
1850.7427978515625,2397.798095703125
1841.7862548828125,2402.252197265625
1832.82958984375,2406.706298828125
1823.873046875,2411.160400390625
1814.9163818359375,2415.614501953125
1805.959716796875,2420.068603515625
1797.003173828125,2424.522705078125
1788.0465087890625,2428.976806640625
1779.0906982421875,2433.432861328125
1770.137939453125,2437.894775390625
1761.1888427734375,2442.3642578125
1752.2459716796875,2446.845947265625
1743.306640625,2451.333984375
1734.3707275390625,2455.830078125
1725.4412841796875,2460.338134765625
1716.5152587890625,2464.85302734375
1707.5927734375,2469.375732421875
1698.67724609375,2473.9111328125
1689.765380859375,2478.4541015625
1680.857421875,2483.005126953125
1671.9560546875,2487.568359375
1663.0596923828125,2492.141845703125
1654.1680908203125,2496.724365234375
1645.281494140625,2501.31640625
1636.4024658203125,2505.923583984375
1627.5291748046875,2510.54150390625
1618.662109375,2515.1708984375
1609.80126953125,2519.813232421875
1600.9483642578125,2524.469970703125
1592.1046142578125,2529.14453125
1583.2698974609375,2533.835205078125
1574.44482421875,2538.544677734375
1565.6307373046875,2543.274658203125
1556.8297119140625,2548.028564453125
1548.0433349609375,2552.809814453125
1539.27490234375,2557.623779296875
1530.5279541015625,2562.476806640625
1521.810791015625,2567.383056640625
1513.1339111328125,2572.3603515625
1504.5208740234375,2577.4462890625
1496.029052734375,2582.732666015625
1488.00634765625,2588.689208984375
1480.706298828125,2595.524658203125
1473.795654296875,2602.755859375
1467.176025390625,2610.25439453125
1460.8035888671875,2617.96435546875
1454.6624755859375,2625.85986328125
1448.752685546875,2633.929931640625
1443.0943603515625,2642.178466796875
1437.7301025390625,2650.62060546875
1432.662353515625,2659.244384765625
1427.6302490234375,2667.8896484375
1422.883056640625,2676.693115234375
1418.64599609375,2685.752197265625
1415.20703125,2695.140869140625
1412.7677001953125,2704.8369140625
1411.29736328125,2714.728271484375
1410.5810546875,2724.703369140625
1410.376708984375,2734.70361328125
1410.49951171875,2744.705810546875
1410.827392578125,2754.703125
1411.283203125,2764.69580078125
1411.8148193359375,2774.6845703125
1412.4532470703125,2784.6669921875
1413.2264404296875,2794.639892578125
1414.1494140625,2804.60009765625
1415.269775390625,2814.540283203125
1416.6429443359375,2824.44775390625
1418.34130859375,2834.30517578125
1420.4376220703125,2844.0849609375
1423.0032958984375,2853.752197265625
1426.07861328125,2863.269287109375
1429.6658935546875,2872.60546875
1433.7176513671875,2881.75048828125
1438.15771484375,2890.712646484375
1442.89892578125,2899.520751953125
1447.9154052734375,2908.174072265625
1453.3753662109375,2916.5537109375
1459.253173828125,2924.645751953125
1465.5311279296875,2932.431884765625
1472.19091796875,2939.89404296875
1479.2138671875,2947.015380859375
1486.5809326171875,2953.78125
1494.271484375,2960.17578125
1502.2674560546875,2966.184326171875
1510.54736328125,2971.794921875
1519.0911865234375,2976.99560546875
1527.8785400390625,2981.773681640625
1536.8880615234375,2986.1171875
1546.0992431640625,2990.0146484375
1555.4913330078125,2993.453857421875
1565.0411376953125,2996.42578125
1574.7275390625,2998.920166015625
1584.5255126953125,3000.927734375
1594.41259765625,3002.439453125
1604.3634033203125,3003.44677734375
1614.352783203125,3003.943115234375
1624.35107421875,3003.79248046875
1634.3101806640625,3002.8701171875
1644.19970703125,3001.3779296875
1654.00830078125,2999.41943359375
1663.72998046875,2997.067626953125
1673.3631591796875,2994.37353515625
1682.9049072265625,2991.372802734375
1692.3536376953125,2988.08984375
1701.7069091796875,2984.545166015625
1710.9608154296875,2980.748046875
1720.1104736328125,2976.7060546875
1729.1480712890625,2972.419677734375
1738.064208984375,2967.88525390625
1746.8458251953125,2963.095703125
1755.4739990234375,2958.03564453125
1763.9232177734375,2952.682861328125
1772.15869140625,2947.006103515625
1780.1282958984375,2940.962646484375
1787.7529296875,2934.490234375
1794.9056396484375,2927.501220703125
1801.36083984375,2919.8671875
1807.49267578125,2911.965087890625
1813.98095703125,2904.352783203125
1820.8961181640625,2897.12841796875
1828.6424560546875,2890.834716796875
1834.641357421875,2896.2421875
1837.2001953125,2905.908203125
1839.181396484375,2915.712158203125
1840.86572265625,2925.572509765625
1842.3399658203125,2935.466064453125
1843.649169921875,2945.383056640625
1844.814208984375,2955.31787109375
1845.9083251953125,2965.2607421875
1847.13818359375,2975.18798828125
1848.5,2985.097900390625
1849.9853515625,2994.98974609375
1851.591552734375,3004.86279296875
1853.3072509765625,3014.71728515625
1855.126220703125,3024.55419921875
1857.04345703125,3034.371337890625
1859.0552978515625,3044.169921875
1861.1578369140625,3053.94921875
1863.349853515625,3063.708984375
1865.62646484375,3073.44921875
1867.98583984375,3083.170654296875
1870.425537109375,3092.87109375
1872.944580078125,3102.551513671875
1875.54150390625,3112.211669921875
1878.2158203125,3121.8505859375
1880.9664306640625,3131.468017578125
1883.7933349609375,3141.063232421875
1886.6964111328125,3150.6357421875
1889.6761474609375,3160.184326171875
1892.73291015625,3169.708984375
1895.867431640625,3179.20849609375
1899.0809326171875,3188.68115234375
1902.374755859375,3198.126220703125
1905.7506103515625,3207.5419921875
1909.2115478515625,3216.927001953125
1912.7607421875,3226.279052734375
1916.4005126953125,3235.596923828125
1920.13330078125,3244.877197265625
1924.05859375,3254.077392578125
1928.153076171875,3263.203857421875
1932.3787841796875,3272.270263671875
1936.7274169921875,3281.27880859375
1941.1981201171875,3290.226806640625
1945.7818603515625,3299.117431640625
1950.4793701171875,3307.94873046875
1955.2923583984375,3316.717529296875
1960.2203369140625,3325.42236328125
1965.268798828125,3334.058349609375
1970.4451904296875,3342.6171875
1975.76318359375,3351.089599609375
1981.239990234375,3359.459716796875
1986.90185546875,3367.70556640625
1992.7916259765625,3375.79052734375
1998.98876953125,3383.64111328125
2005.64794921875,3391.102294921875
2013.174072265625,3397.665771484375
2022.4862060546875,3399.075927734375
2029.77197265625,3392.33203125
2035.2607421875,3383.978515625
2039.92333984375,3375.131103515625
2044.0916748046875,3366.038818359375
2047.923828125,3356.799560546875
2051.503662109375,3347.459716796875
2054.8851318359375,3338.04541015625
2058.102294921875,3328.57421875
2061.182373046875,3319.057373046875
2064.140380859375,3309.50146484375
2066.992919921875,3299.914306640625
2069.750732421875,3290.29833984375
2072.422119140625,3280.658935546875
2075.008544921875,3270.99609375
2077.526611328125,3261.315185546875
2079.97509765625,3251.616943359375
2082.3544921875,3241.900390625
2084.674072265625,3232.170166015625
2086.9365234375,3222.4267578125
2089.134521484375,3212.668212890625
2091.2783203125,3202.897705078125
2093.36962890625,3193.115966796875
2095.4091796875,3183.322509765625
2097.392578125,3173.5185546875
2099.3232421875,3163.703857421875
2101.203857421875,3153.879150390625
2103.034423828125,3144.045166015625
2104.815185546875,3134.201416015625
2106.544189453125,3124.34912109375
2108.2177734375,3114.4873046875
2109.840576171875,3104.616943359375
2111.41162109375,3094.73828125
2112.9306640625,3084.851318359375
2114.396484375,3074.955810546875
2115.80615234375,3065.052734375
2117.154296875,3055.141357421875
2118.44482421875,3045.22216796875
2119.681396484375,3035.2958984375
2120.849609375,3025.360595703125
2121.954345703125,3015.4189453125
2123.044921875,3005.4755859375
2124.1943359375,2995.538818359375
2125.420654296875,2985.611572265625
2126.730712890625,2975.6943359375
2128.137451171875,2965.791015625
2129.660400390625,2955.904541015625
2131.324951171875,2946.041748046875
2133.181396484375,2936.212646484375
2135.3046875,2926.438232421875
2137.86279296875,2916.768798828125
2141.42138671875,2907.43603515625
2148.025390625,2907.074462890625
2150.414306640625,2916.767333984375
2151.64013671875,2926.693115234375
2152.396240234375,2936.667236328125
2152.872802734375,2946.65869140625
2153.154296875,2956.657470703125
2153.28955078125,2966.659423828125
2153.309326171875,2976.662109375
2153.229248046875,2986.6650390625
2153.066650390625,2996.666748046875
2152.788330078125,3006.665771484375
2152.40673828125,3016.661376953125
2151.953125,3026.653564453125
2151.420166015625,3036.642333984375
2150.805908203125,3046.626708984375
2150.11474609375,3056.606201171875
2149.332763671875,3066.578369140625
2148.468505859375,3076.54345703125
2147.5185546875,3086.5009765625
2146.47265625,3096.449951171875
2145.337890625,3106.387939453125
2144.111572265625,3116.315673828125
2142.781494140625,3126.229248046875
2141.354736328125,3136.130126953125
2139.82861328125,3146.015869140625
2138.198974609375,3155.88525390625
2136.46044921875,3165.73583984375
2134.614013671875,3175.56689453125
2132.654052734375,3185.3759765625
2130.5810546875,3195.161865234375
2128.391357421875,3204.922119140625
2126.080810546875,3214.654541015625
2123.649169921875,3224.357666015625
2121.09326171875,3234.0283203125
2118.408935546875,3243.664306640625
2115.593994140625,3253.263427734375
2112.64697265625,3262.822021484375
2109.56494140625,3272.338134765625
2106.3447265625,3281.808837890625
2102.984375,3291.22998046875
2099.48095703125,3300.599609375
2095.832275390625,3309.913330078125
2092.035888671875,3319.167724609375
2088.08984375,3328.359619140625
2083.9921875,3337.484130859375
2079.739013671875,3346.5380859375
2075.35009765625,3355.527587890625
2070.886962890625,3364.47900390625
2066.3272705078125,3373.382568359375
2061.6456298828125,3382.22216796875
2056.80078125,3390.973388671875
2051.73974609375,3399.601318359375
2046.3748779296875,3408.043212890625
2040.5694580078125,3416.1865234375
2034.080810546875,3423.7919921875
2026.47900390625,3430.261962890625
2017.26318359375,3433.924560546875
2007.500244140625,3432.414306640625
1999.126220703125,3427.0087890625
